objectid,apn,locapn,genplan,zoning,gacres,locacres,allowden,allowhigh,relcapcty,sitetype,pdaparcel,existuse,Shape__Are,Shape__Len,geometry
76082,6190/016,6190/016,"South Central, Other",RH-1,0.057,0.05739287372,17.423765971,17,1.0,Vacant,,Vacant,2.3737357e-08,0.000819159176489,"POLYGON ((-122.407978233 37.7168461260001, -122.408006022 37.716781112, -122.408332846 37.716870683, -122.408305056 37.7169356970001, -122.407978233 37.7168461260001))"
76083,6190/090,6190/090,"South Central, Other",RH-1,0.046,0.04591399103,21.779853536,22,1.0,Vacant,,Vacant,1.898934e-08,0.000790875971034,"POLYGON ((-122.408582953 37.7162855540001, -122.408605184 37.716233543, -122.408932008 37.716323113, -122.408909775 37.716375124, -122.408582953 37.7162855540001))"
76084,6190/091,6190/091,"South Central, Other",RH-1,0.046,0.04591441229,21.779653709,22,1.0,Vacant,,Vacant,1.8989795e-08,0.000790875709377,"POLYGON ((-122.408605184 37.716233543, -122.408610742 37.7162205400001, -122.408627415 37.7161815320001, -122.408709121 37.7162039250001, -122.408790827 37.7162263160001, -122.408872533 37.7162487080001, -122.408954237 37.7162711, -122.408932008 37.716323113, -122.408605184 37.716233543))"
76085,6191/018,6191/018,"South Central, Other",RH-1,0.057,0.05739236175,17.423921398,17,1.0,Vacant,,Vacant,2.3737812e-08,0.00073510660965,"POLYGON ((-122.406860184 37.7173263240001, -122.406971347 37.71706627, -122.407053101 37.717088555, -122.406941937 37.7173486090001, -122.406860184 37.7173263240001))"
76086,6247/016,6247/016,VisVal,NC-2,0.057,0.05739233122,17.423930668,17,1.0,Underutilized,Y,Flat+store,2.3735993e-08,0.000746004869069,"POLYGON ((-122.406611777 37.712712605, -122.406763702 37.71246591, -122.406841299 37.7124961420001, -122.406689375 37.7127428380001, -122.406611777 37.712712605))"
76087,6247/017,6247/017,VisVal,NC-2,0.056,0.05563277183,35.950033306,36,2.0,Underutilized,Y,Dwelling,2.3007942e-08,0.000739317979692,"POLYGON ((-122.406689375 37.7127428380001, -122.406841299 37.7124961420001, -122.40687117 37.7125077800001, -122.406908592 37.7125179810001, -122.406776643 37.7127723670001, -122.406718948 37.7127543600001, -122.406689375 37.7127428380001))"
76088,6247/018,6247/018,VisVal,NC-2,0.071,0.07115363633,28.108190995,28,2.0,Underutilized,Y,Flat+store,2.9427156e-08,0.000779549057129,"POLYGON ((-122.406806398 37.7127804780001, -122.406776643 37.7127723670001, -122.406908592 37.7125179810001, -122.406999788 37.7125428410001, -122.406888146 37.712802762, -122.406806398 37.7127804780001))"
76089,6247/019,6247/019,VisVal,NC-2,0.057,0.0573922588,34.847905309,35,2.0,Underutilized,Y,Flat+store,2.3735083e-08,0.000735226356466,"POLYGON ((-122.406888146 37.712802762, -122.406999788 37.7125428410001, -122.407081534 37.712565125, -122.407008967 37.7127340750001, -122.406969894 37.712825047, -122.406888146 37.712802762))"
76090,6192/074,6192/074,"South Central, Other",RH-1,0.07,0.06957894742,14.372163378,14,1.0,Vacant,Y,Vacant,2.8778686e-08,0.000749436997393,"POLYGON ((-122.402488047 37.715882118, -122.402551639 37.715906675, -122.402397793 37.716150295, -122.402357129 37.7161344520001, -122.402354921 37.7161335590001, -122.402353591 37.716132992, -122.402352276 37.716132406, -122.402350973 37.7161318020001, -122.402349685 37.7161311790001, -122.402348409 37.7161305390001, -122.402347149 37.7161298830001, -122.402345901 37.716129208, -122.40234467 37.7161285170001, -122.402343453 37.7161278070001, -122.402342253 37.716127081, -122.402341068 37.716126339, -122.402339901 37.71612558, -122.40233875 37.716124806, -122.402337616 37.716124016, -122.402336499 37.71612321, -122.402335402 37.7161223890001, -122.402334322 37.7161215520001, -122.402333259 37.7161207010001, -122.402332216 37.716119834, -122.402331193 37.7161189550001, -122.402330189 37.71611806, -122.402329204 37.716117152, -122.40232824 37.7161162310001, -122.402327296 37.7161152960001, -122.402326373 37.7161143480001, -122.402325471 37.7161133880001, -122.402324591 37.7161124150001, -122.40232373 37.7161114300001, -122.402322895 37.716110434, -122.402322079 37.7161094260001, -122.402321285 37.716108406, -122.402320513 37.716107376, -122.402319766 37.716106337, -122.40231904 37.716105285, -122.402318339 37.716104224, -122.40231766 37.7161031540001, -122.402317005 37.716102074, -122.402316374 37.7161009860001, -122.402315768 37.7160998890001, -122.402315184 37.7160987830001, -122.402314626 37.7160976710001, -122.402314091 37.716096549, -122.402313583 37.7160954220001, -122.402313098 37.716094287, -122.402312639 37.7160931450001, -122.402312205 37.716091998, -122.402311795 37.7160908440001, -122.402311412 37.716089685, -122.402311054 37.7160885220001, -122.402310722 37.716087353, -122.402310416 37.7160861790001, -122.402310133 37.7160850020001, -122.40230988 37.7160838200001, -122.402309651 37.7160826370001, -122.402309447 37.71608145, -122.402309271 37.7160802590001, -122.402309119 37.7160790660001, -122.402308996 37.7160778730001, -122.402308898 37.716076677, -122.402308826 37.71607548, -122.402308781 37.7160742820001, -122.402308761 37.7160730840001, -122.402308768 37.7160718860001, -122.402308802 37.7160706870001, -122.402308862 37.7160694900001, -122.402308947 37.716068294, -122.40230906 37.716067099, -122.402309198 37.7160659050001, -122.402309363 37.716064714, -122.402309554 37.716063525, -122.402309771 37.7160623400001, -122.402310013 37.7160611570001, -122.402310283 37.716059978, -122.402310578 37.7160588040001, -122.402310898 37.7160576320001, -122.402311244 37.7160564660001, -122.402311617 37.7160553050001, -122.402312014 37.7160541490001, -122.402312436 37.7160529990001, -122.402312884 37.7160518530001, -122.402313357 37.7160507150001, -122.402313855 37.7160495850001, -122.402314378 37.7160484610001, -122.402314925 37.7160473440001, -122.402315496 37.716046234, -122.402316091 37.7160451340001, -122.402316712 37.716044041, -122.402317356 37.716042959, -122.402318023 37.716041884, -122.402318716 37.7160408170001, -122.402319429 37.716039762, -122.402320166 37.7160387170001, -122.402320927 37.716037683, -122.40232171 37.7160366580001, -122.402322515 37.7160356460001, -122.402323343 37.7160346430001, -122.402324193 37.7160336520001, -122.402325063 37.7160326750001, -122.402325955 37.7160317080001, -122.402326869 37.7160307560001, -122.402327804 37.7160298140001, -122.402328758 37.7160288860001, -122.402329734 37.7160279710001, -122.402488047 37.715882118))"
76091,1464/024A,1464/024A,Richmond,NC-1,0.056,0.0563493637,53.239287953,53,3.0,Underutilized,,Commercial,2.3325811e-08,0.000728300905055,"POLYGON ((-122.492895445 37.7812667640001, -122.492929992 37.781265196, -122.492978357 37.7812630010001, -122.492998751 37.781543404, -122.49291584 37.7815471860001, -122.492895445 37.7812667640001))"
76092,6198/008,6198/008,"South Central, Other",RH-1,0.064,0.0642948183,15.553352921,16,1.0,Vacant,Y,Vacant,2.6592261e-08,0.000923361609266,"POLYGON ((-122.400976551 37.715702166, -122.401287789 37.7156208490001, -122.401381094 37.7156340110001, -122.40139063 37.7156571990001, -122.401393852 37.715665029, -122.40100325 37.715767084, -122.400976551 37.715702166))"
76093,2004/024A,2004/024A,Outer Sunset,NC-1,0.039,0.03902679506,25.623420995,26,1.0,Underutilized,,Dwelling,1.6148988e-08,0.000546678571737,"POLYGON ((-122.504736438 37.7531288870001, -122.504822778 37.753125062, -122.504835654 37.7533115320001, -122.504749315 37.7533153590001, -122.504736438 37.7531288870001))"
76094,6198/046,6198/046,"South Central, Other",RH-1,0.069,0.06887056958,14.519990268,15,1.0,Vacant,Y,Vacant,2.848401e-08,0.000955784883018,"POLYGON ((-122.401381094 37.7156340110001, -122.401363788 37.715591934, -122.401757882 37.7154889660001, -122.401784724 37.7155542300001, -122.40139063 37.7156571990001, -122.401381094 37.7156340110001))"
76095,6200/079,6200/079,"South Central, Other",RH-1,0.054,0.05381982926,18.580512307,19,1.0,Vacant,Y,Vacant,2.2258973e-08,0.000951663034122,"POLYGON ((-122.402984388 37.7152776390001, -122.402824941 37.7155616700001, -122.402766882 37.7155631430001, -122.402652331 37.7155835680001, -122.402984388 37.7152776390001))"
76096,6209/012,6209/012,"South Central, Other",RH-1,0.057,0.05739224036,0.0,0,0.0,Underutilized,,Dwelling,2.3736447e-08,0.000735317064825,"POLYGON ((-122.40724503 37.715163557, -122.407356999 37.7149037240001, -122.407438733 37.7149260470001, -122.407326762 37.71518588, -122.40724503 37.715163557))"
76097,6236/061,6236/061,"South Central, Other",RH-1,0.043,0.04259996015,23.474200361,23,1.0,Vacant,Y,Vacant,1.7617822e-08,0.00055434675193,"POLYGON ((-122.402314274 37.7129364630001, -122.402405765 37.71278792, -122.402501466 37.7128250010001, -122.402409872 37.7129737130001, -122.402314274 37.7129364630001))"
76098,6236/062,6236/062,"South Central, Other",RH-1,0.053,0.05329101674,18.764888741,19,1.0,Vacant,Y,Vacant,2.204024e-08,0.000587967159089,"POLYGON ((-122.402269069 37.7127349530001, -122.402405765 37.71278792, -122.402314274 37.7129364630001, -122.402236049 37.712905983, -122.40223323 37.7127830000001, -122.402269069 37.7127349530001))"
76099,6237/004,6237/004,"South Central, Other",NC-3,0.057,0.0573919797,52.27211216,52,3.0,Underutilized,Y,Flat+store,2.3735993e-08,0.000746005862767,"POLYGON ((-122.403341346 37.712242449, -122.403493281 37.7119957580001, -122.403570876 37.7120259920001, -122.403418941 37.712272684, -122.403341346 37.712242449))"
76100,6237/048,6237/048,VisVal,NC-3,0.124,0.12445275028,72.31660192,72,9.0,Underutilized,Y,Gas Station,5.1471034e-08,0.001048073462811,"POLYGON ((-122.403113063 37.712193266, -122.403240116 37.7121199690001, -122.40336726 37.711946654, -122.403493281 37.7119957580001, -122.403341346 37.712242449, -122.403321596 37.7122745200001, -122.403113063 37.712193266))"
76101,6237/055,6237/055,VisVal,NC-3,0.173,0.17320380784,69.282541472,69,12.0,Underutilized,Y,Commercial,7.1631803e-08,0.001148958019578,"POLYGON ((-122.403113063 37.712193266, -122.403321596 37.7122745200001, -122.403193737 37.7124821150001, -122.402845956 37.712347358, -122.403113063 37.712193266))"
76102,6247/005,6247/005,VisVal,NC-2,0.057,0.0573921018,34.848000635,35,2.0,Underutilized,Y,Dwelling,2.3735993e-08,0.00074600250419,"POLYGON ((-122.405758215 37.7123800460001, -122.405910142 37.7121333520001, -122.405987738 37.712163585, -122.405835811 37.712410279, -122.405758215 37.7123800460001))"
76103,6247/007,6247/007,VisVal,NC-2,0.057,0.05739203953,34.848038444,35,2.0,Underutilized,Y,Flat+store,2.3735993e-08,0.00074600680088,"POLYGON ((-122.405969897 37.7124625210001, -122.405913407 37.712440513, -122.406065334 37.7121938170001, -122.406142932 37.71222405, -122.405991004 37.712470744, -122.405969897 37.7124625210001))"
76104,6247/008,6247/008,VisVal,NC-2,0.057,0.05739202105,34.848049664,35,2.0,Underutilized,Y,Dwelling,2.3735083e-08,0.000746003718745,"POLYGON ((-122.405991004 37.712470744, -122.406142932 37.71222405, -122.406220527 37.7122542830001, -122.406068601 37.712500978, -122.405991004 37.712470744))"
76105,6247/009,6247/009,VisVal,NC-2,0.057,0.05739211812,34.847990727,35,2.0,Underutilized,Y,Dwelling,2.3735538e-08,0.000746000729425,"POLYGON ((-122.406068601 37.712500978, -122.406220527 37.7122542830001, -122.406298123 37.7122845160001, -122.406146197 37.7125312090001, -122.406068601 37.712500978))"
76106,6247/013,6247/013,VisVal,NC-2,0.057,0.05739229268,17.423942369,17,1.0,Underutilized,Y,Flat+store,2.3735538e-08,0.000746004214873,"POLYGON ((-122.406378987 37.7126219080001, -122.406530913 37.712375213, -122.40660851 37.712405446, -122.406456585 37.71265214, -122.406378987 37.7126219080001))"
76107,6247/014,6247/014,VisVal,NC-2,0.057,0.0573921389,17.423989054,17,1.0,Underutilized,Y,Flat+store,2.3735993e-08,0.000746000895271,"POLYGON ((-122.406456585 37.71265214, -122.40660851 37.712405446, -122.406686106 37.7124356780001, -122.406534181 37.7126823730001, -122.406456585 37.71265214))"
76108,6247/015,6247/015,VisVal,NC-2,0.057,0.05739197525,17.424038737,17,1.0,Underutilized,Y,Flat+store,2.3735083e-08,0.000746001383569,"POLYGON ((-122.406534181 37.7126823730001, -122.406686106 37.7124356780001, -122.406763702 37.71246591, -122.406611777 37.712712605, -122.406534181 37.7126823730001))"
76109,6251/019,6251/019,VisVal,NC-2,0.058,0.05795609849,17.254439585,17,1.0,Underutilized,Y,Flats+duplex,2.3968369e-08,0.000741667436067,"POLYGON ((-122.407041494 37.712379997, -122.407157664 37.7121181320001, -122.407239147 37.7121410130001, -122.407123244 37.712402282, -122.407041494 37.712379997))"
76110,6251/020,6251/020,VisVal,NC-2,0.08,0.08014931647,49.906851067,50,4.0,Underutilized,Y,Misc/unknown,3.3148808e-08,0.000814960920506,"POLYGON ((-122.406913099 37.712340585, -122.40706816 37.71208541, -122.407128883 37.71211005, -122.407157664 37.7121181320001, -122.407041494 37.712379997, -122.40695081 37.712355277, -122.406913099 37.712340585))"
76112,7219/011,7219/011,"Ingleside, Other",RH-1(D),0.085,0.08514137784,11.745170508,12,1.0,Vacant,Y,Vacant,3.5220637e-08,0.000902614199064,"POLYGON ((-122.475507634 37.7316056430001, -122.475500581 37.731506698, -122.475673875 37.7315083710001, -122.475673483 37.731502875, -122.475846775 37.731504548, -122.475854218 37.7316089890001, -122.475507634 37.7316056430001))"
76113,6272/001,6272/001,"South Central, Other",NC-3,0.117,0.11689591857,68.43694885,68,8.0,Vacant,Y,Vacant,4.8349648e-08,0.000929563413389,"POLYGON ((-122.436733551 37.7209525590001, -122.436882015 37.7210229070001, -122.436700745 37.721262983, -122.436552612 37.7211921950001, -122.436733551 37.7209525590001))"
76114,6272/014,6272/014,"South Central, Other",NC-3,0.191,0.1913878158,67.924909147,68,13.0,Underutilized,Y,Commercial,7.9161509e-08,0.001138130861353,"POLYGON ((-122.4377418 37.720151157, -122.437786257 37.7200922760001, -122.437830714 37.720033394, -122.437875171 37.7199745130001, -122.437919627 37.719915632, -122.438167261 37.720032969, -122.437989252 37.7202684100001, -122.4377418 37.720151157))"
76115,0486A/025,0486A/025,Marina,NC-2,0.052,0.05165291973,38.719979632,39,2.0,Underutilized,,Bank,2.1387677e-08,0.00067024582188,"POLYGON ((-122.438928214 37.8005777340001, -122.439013663 37.800566915, -122.439063078 37.800810954, -122.439041717 37.800813659, -122.438977629 37.8008217730001, -122.438928214 37.8005777340001))"
76116,2345A/025,2345A/025,Inner Sunset,NC-2,0.055,0.05509638713,18.15001041,18,1.0,Underutilized,,Dwelling,2.2795575e-08,0.000715680314139,"POLYGON ((-122.47328081 37.7432710940001, -122.473363688 37.743267458, -122.47338291 37.743541668, -122.473300033 37.7435453040001, -122.47328081 37.7432710940001))"
76117,6272/020,6272/020,"South Central, Other",NC-3,0.048,0.04773702187,20.94810193,21,1.0,Underutilized,Y,Flat+store,1.974422e-08,0.000694166890576,"POLYGON ((-122.437252769 37.720798851, -122.437297226 37.7207399700001, -122.437544225 37.7208570060001, -122.437499722 37.720915866, -122.437252769 37.720798851))"
76118,6272/023,6272/023,"South Central, Other",NC-3,0.071,0.07066758341,70.753799109,71,5.0,Underutilized,Y,Commercial,2.9229341e-08,0.000956725079819,"POLYGON ((-122.437119257 37.720975428, -122.437000624 37.720919215, -122.437045081 37.7208603340001, -122.437163854 37.720916613, -122.437410714 37.7210335840001, -122.437366211 37.7210924450001, -122.437119257 37.720975428))"
76119,6272/025,6272/025,"South Central, Other",NC-3,0.048,0.04769310003,62.902180776,63,3.0,Underutilized,Y,Commercial,1.9727395e-08,0.000693663174989,"POLYGON ((-122.437030479 37.7210932560001, -122.437074937 37.721034376, -122.437321707 37.721151304, -122.437277205 37.7212101650001, -122.437030479 37.7210932560001))"
76120,6272/027,6272/027,"South Central, Other",NC-3,0.117,0.11710961604,68.312067537,68,8.0,Vacant,Y,Vacant,4.8439233e-08,0.000930664243009,"POLYGON ((-122.436700745 37.721262983, -122.436882015 37.7210229070001, -122.437030479 37.7210932560001, -122.436986021 37.721152137, -122.436941563 37.7212110190001, -122.436848878 37.721333771, -122.436700745 37.721262983))"
76121,6277/043,6277/043,"South Central, Other",RH-2,0.057,0.05731658279,17.446957779,17,1.0,Underutilized,,Dwelling,2.3706434e-08,0.000753687288059,"POLYGON ((-122.432996656 37.7194923590001, -122.433174178 37.719257262, -122.433248407 37.719292438, -122.433070718 37.7195277540001, -122.432996656 37.7194923590001))"
